TimeInterval,GantryID,小客車,小貨車,大客車,大貨車,聯結車,direction,小客車速度,小貨車速度,大客車速度,大貨車速度,聯結車速度
112,3126,106,47,4,25,14,1,179,179,179,165,84
112,3185,185,82,3,29,31,0,274,175,90,168,82
112,3185,144,65,5,27,10,1,97,93,79,79,79
112,3227,157,83,4,22,31,0,93,90,86,82,82
112,3227,123,73,5,40,18,1,97,93,90,82,86
112,3252,131,100,3,31,33,0,90,88,79,82,79
112,3252,103,57,3,31,20,1,104,100,86,90,86
112,3286,110,86,1,27,17,0,97,97,100,90,82
112,3286,123,69,1,25,26,1,97,93,75,86,82
112,3366,130,93,7,22,13,0,93,90,93,86,86
112,3366,129,65,2,24,30,1,93,93,84,81,82
112,3398,146,88,3,33,46,0,93,90,72,82,82
112,3398,126,79,2,24,26,1,97,93,91,90,82
112,3460,157,115,6,30,40,0,82,82,75,75,75
112,3460,136,88,2,27,34,1,90,90,88,82,82
112,3535,157,109,2,33,51,0,79,79,72,75,75
112,3535,129,78,2,18,39,1,97,91,81,79,82
112,3559,175,82,1,26,48,0,79,79,72,72,72
112,3561,133,74,5,16,35,1,93,88,86,82,82
112,3590,156,75,1,25,40,0,86,82,86,79,75
112,3590,131,82,4,25,36,1,97,90,86,86,150
112,3640,174,75,1,22,60,0,251,243,79,230,227
112,3640,139,98,2,30,44,1,97,93,81,82,82
112,3676,133,98,3,36,63,0,82,82,82,77,75
112,3676,158,100,2,24,52,1,93,86,79,79,82
112,3686,11,8,0,1,24,1,86,81,0,72,73
112,3696,137,79,2,19,65,0,86,82,73,75,75
112,3736,2,4,1,4,32,0,79,79,79,75,72
113,5,44,21,1,1,1,1,90,90,90,93,82
113,17,53,26,3,2,0,0,93,91,82,88,0
113,17,75,29,1,0,6,1,90,90,90,0,77
113,29,68,27,4,2,1,0,93,90,84,82,82
113,29,105,42,5,11,8,1,90,90,86,79,81
113,61,79,39,6,0,0,0,93,86,88,0,0
113,61,132,44,6,13,23,1,90,86,86,75,79
113,99,123,43,16,6,4,0,86,82,84,77,81
113,99,189,45,3,12,26,1,116,113,39,113,86
113,147,97,48,16,8,22,0,250,245,258,235,231
113,147,150,52,2,24,21,1,25,21,27,25,25
113,153,148,43,15,14,24,0,72,72,72,72,72
113,153,109,45,1,21,31,1,54,54,54,50,50
113,182,110,40,3,27,51,1,61,61,57,57,61
113,213,117,40,2,9,21,0,43,43,43,43,43
113,233,123,47,4,16,21,0,64,64,61,63,61
113,248,194,70,6,25,49,1,79,77,79,79,82
113,256,172,68,7,15,17,0,28,28,28,28,32
113,264,194,71,8,38,47,1,86,86,82,82,82
113,293,125,54,14,19,15,0,14,14,21,14,14
113,293,179,56,12,17,31,1,90,86,81,82,82
113,339,350,160,21,18,32,1,168,161,157,157,72
113,340,214,88,12,10,12,0,86,86,79,82,57
113,376,206,81,13,16,14,0,25,21,21,12,21
113,376,149,62,12,13,15,1,82,77,70,68,75
113,413,128,43,8,15,7,0,25,25,28,28,28
113,413,155,82,7,22,25,1,90,86,79,82,82
113,467,137,49,4,18,10,0,43,43,37,36,37
113,467,133,85,2,36,28,1,93,93,86,82,86
113,492,157,63,4,34,12,0,68,68,70,68,68
113,492,147,96,2,37,25,1,90,90,88,82,86
113,511,158,66,4,25,10,0,97,97,88,86,82
113,511,182,84,4,31,26,1,233,227,154,149,221
113,532,167,82,2,25,12,0,172,252,79,151,75
113,532,194,108,9,34,33,1,85,78,72,78,75
113,557,244,107,3,39,23,0,86,82,77,79,75
113,557,139,72,3,26,27,1,86,84,75,79,75
113,578,122,82,3,46,22,1,143,136,125,61,61
113,584,148,70,5,32,18,0,90,90,82,82,82
113,633,151,69,1,41,14,0,175,168,82,82,79
113,633,106,58,3,31,10,1,90,82,72,75,75
113,664,113,41,1,32,9,0,97,90,93,86,82
113,664,146,69,4,32,12,1,97,90,79,82,81
113,681,129,54,2,24,15,0,97,90,91,86,75
113,681,86,40,4,18,9,1,93,90,77,81,86
113,699,77,31,1,26,14,0,93,93,90,82,84
113,699,79,41,2,20,14,1,72,72,70,68,68
113,750,175,75,5,30,18,0,199,197,183,90,90
113,750,215,74,12,18,16,1,32,32,32,32,32
113,880,163,61,4,25,8,0,93,93,90,82,86
113,880,197,68,12,30,17,1,68,68,68,64,64
113,928,141,59,6,22,5,0,57,57,50,54,46
113,928,112,37,6,28,17,1,90,90,84,81,82
113,950,117,44,6,23,20,1,90,90,84,79,79
113,956,125,59,5,19,14,0,43,39,36,39,39
113,979,146,68,4,23,19,0,82,82,77,75,72
113,980,200,76,3,16,19,1,247,238,165,234,222
113,1045,225,86,6,19,11,0,260,255,86,169,161
113,1045,114,40,5,19,7,1,100,97,97,93,86
113,1123,130,66,3,15,9,0,97,97,93,93,86
113,1123,107,49,4,12,7,1,100,97,90,90,86
113,1292,108,61,6,19,6,0,100,100,93,82,84
113,1292,111,39,6,14,5,1,100,100,91,88,90
113,1389,151,45,2,15,8,0,100,100,91,93,86
113,1389,100,52,5,9,4,1,100,97,90,86,86
113,1465,119,58,6,25,9,0,104,100,95,90,90
113,1465,55,29,4,11,3,1,104,104,97,90,86
113,1572,132,86,10,19,5,0,100,97,93,86,90
113,1572,109,44,3,13,1,1,104,100,97,86,86
113,1621,111,64,2,12,4,0,104,100,97,93,86
113,1621,97,35,6,9,3,1,188,192,93,90,86
113,1664,164,98,3,21,9,0,272,271,86,258,82
113,1664,141,54,5,14,6,1,100,100,93,84,88
113,1699,177,76,5,9,13,0,100,97,90,90,90
113,1699,132,61,5,11,6,1,97,97,90,90,84
113,1774,158,50,6,15,7,0,97,97,91,86,90
113,1774,118,76,5,19,11,1,100,97,93,86,90
113,1802,127,48,5,19,9,0,100,100,90,90,90
113,1802,158,75,14,19,8,1,97,97,93,86,90
113,1839,133,54,2,15,3,0,104,100,95,90,90
113,1839,148,77,7,14,10,1,100,97,93,88,86
113,1906,134,50,3,24,5,0,104,99,93,93,90
113,1906,175,93,4,24,11,1,252,242,90,160,90
113,1960,181,124,4,40,23,0,255,246,161,225,233
113,1960,165,101,5,29,18,1,97,97,93,93,82
113,2011,116,75,2,30,13,0,108,104,91,93,86
113,2011,148,91,4,26,30,1,100,97,88,90,86
113,2089,144,59,1,20,12,0,100,100,97,90,90
113,2089,159,94,4,29,18,1,100,100,93,93,86
113,2156,159,51,13,42,23,0,104,104,97,93,90
113,2156,143,77,4,26,18,1,104,100,97,95,90
113,2249,112,49,13,17,15,0,108,104,104,75,82
113,2249,125,73,6,25,13,1,104,100,90,86,86
113,2322,83,47,8,20,14,0,104,104,88,90,90
113,2322,142,74,2,31,15,1,108,104,97,90,86
113,2394,99,51,2,27,25,0,100,100,93,93,82
113,2394,135,72,3,32,12,1,108,104,97,93,90
113,2425,127,49,2,44,11,0,108,104,97,93,90
113,2425,120,64,2,23,16,1,108,104,93,97,88
113,2472,111,46,3,23,9,0,108,104,93,50,79
113,2472,115,68,2,25,25,1,104,104,90,90,90
113,2514,95,55,4,21,17,0,104,100,90,90,90
113,2514,83,47,3,18,18,1,111,108,97,97,91
113,2603,115,63,4,19,14,0,108,104,97,90,91
113,2603,90,43,1,15,14,1,104,100,100,90,79
113,2674,90,38,2,18,15,0,104,100,90,93,86
113,2674,97,42,4,24,14,1,104,100,97,90,82
113,2714,102,48,5,22,23,0,104,104,97,90,86
113,2714,79,57,5,21,17,1,108,108,100,75,79
113,2827,80,48,5,14,13,0,108,104,100,90,90
113,2827,89,67,5,21,14,1,108,100,97,93,90
113,2866,110,68,9,29,21,0,108,108,100,97,86
113,2866,87,52,1,18,12,1,108,108,86,97,88
113,2930,103,67,7,32,22,0,104,104,97,93,84
113,2930,114,51,0,31,14,1,104,104,0,93,88
113,3019,128,78,3,32,25,0,100,100,93,90,82
113,3019,102,56,1,11,18,1,86,82,90,72,75
113,3083,127,63,5,27,27,0,100,100,93,90,86
113,3083,101,63,3,16,21,1,86,82,68,68,64
113,3126,164,82,3,25,36,0,100,97,90,90,86
113,3126,109,62,3,23,20,1,207,208,170,145,155
113,3185,152,100,3,20,27,0,231,190,90,157,167
113,3185,134,66,4,32,26,1,97,90,82,86,82
113,3227,149,105,1,27,20,0,93,93,86,86,82
113,3227,139,74,0,38,26,1,100,97,0,86,86
113,3252,154,99,3,27,24,0,93,93,86,82,81
113,3252,118,74,5,36,19,1,100,93,93,82,82
113,3286,95,74,3,24,33,0,100,97,93,86,82
113,3286,105,71,2,27,22,1,97,93,25,86,82
113,3366,100,67,1,24,38,0,93,93,86,82,79
113,3366,124,75,0,25,29,1,79,75,0,68,68
113,3398,152,107,6,41,46,0,86,86,90,82,82
113,3398,112,61,1,21,28,1,90,90,90,79,81
113,3460,153,113,1,37,46,0,82,82,79,79,75
113,3460,137,83,2,28,47,1,90,90,84,82,75
113,3535,171,79,2,23,42,0,79,79,79,72,73
113,3535,162,75,0,23,34,1,90,86,0,75,77
113,3559,133,75,0,21,50,0,86,82,0,75,79
113,3561,129,59,1,16,25,1,90,90,82,82,82
113,3590,161,85,0,18,56,0,82,82,0,75,79
113,3590,126,82,4,22,46,1,93,145,164,152,82
113,3640,153,98,8,27,56,0,262,247,158,145,157
113,3640,157,90,6,24,61,1,93,91,86,77,82
113,3676,136,69,3,30,77,0,90,86,82,82,79
113,3676,149,80,8,27,53,1,90,86,86,75,82
113,3686,7,5,0,1,21,1,82,86,0,72,75
113,3696,142,70,2,26,59,0,86,82,77,72,75
113,3736,9,4,0,7,26,0,75,73,0,68,66
114,5,61,15,3,2,1,1,86,86,82,86,90
114,17,43,15,9,0,0,0,97,90,90,0,0
114,17,95,16,3,3,5,1,90,84,93,64,75
114,29,74,26,11,0,0,0,93,86,90,0,0
114,29,113,35,2,2,7,1,90,86,90,82,79
114,61,81,35,16,1,0,0,93,90,86,93,0
114,61,154,48,3,12,22,1,86,86,82,77,75
114,99,132,58,22,8,9,0,82,82,79,73,72
114,99,155,57,11,10,25,1,118,118,116,166,93
114,147,121,36,12,8,17,0,259,247,172,241,238
114,147,138,41,12,15,31,1,21,21,18,18,21
114,153,174,52,7,14,12,0,72,72,68,68,66
114,153,103,32,1,12,28,1,54,55,54,50,54
114,182,113,50,4,16,37,1,61,57,59,57,61
114,213,128,54,1,9,15,0,46,43,46,43,43
114,233,116,58,1,16,18,0,61,57,46,59,61
114,248,196,72,6,16,43,1,82,82,81,82,79
114,256,166,63,5,12,13,0,28,28,28,28,32
114,264,227,81,9,23,46,1,90,86,82,82,82
114,293,146,45,10,16,9,0,14,14,18,14,14
114,293,181,75,10,13,25,1,82,82,79,75,79
114,339,382,168,9,35,25,1,164,161,154,154,75
114,340,219,92,10,7,10,0,103,100,102,72,64
114,376,210,90,12,33,18,0,28,27,14,10,25
114,376,138,63,5,15,23,1,82,79,68,61,64
114,413,127,41,3,11,8,0,25,25,28,25,28
114,413,160,68,10,14,18,1,90,88,88,81,82
114,467,134,48,7,10,14,0,43,43,39,39,36
114,467,134,82,7,18,23,1,93,91,86,82,82
114,492,171,77,2,25,12,0,61,61,68,72,70
114,492,137,76,4,12,29,1,93,90,77,81,86
114,511,169,70,2,25,13,0,97,93,88,90,86
114,511,151,102,4,26,23,1,226,230,82,218,147
114,532,165,81,3,27,16,0,255,213,111,166,157
114,532,191,120,3,44,32,1,89,82,82,77,78
114,557,221,106,5,41,21,0,90,86,82,105,82
114,557,110,86,3,40,21,1,86,82,79,75,75
114,578,139,75,4,36,31,1,142,138,122,64,61
114,584,144,68,3,36,11,0,93,90,82,86,86
114,633,164,63,5,42,18,0,172,159,79,79,154
114,633,118,66,2,26,22,1,86,82,84,75,75
114,664,113,42,2,21,11,0,93,88,79,82,82
114,664,147,67,0,32,22,1,93,90,0,86,90
114,681,155,63,2,26,11,0,97,90,81,82,90
114,681,71,43,2,24,15,1,93,86,41,82,82
114,699,74,29,3,30,13,0,97,93,86,90,86
114,699,75,31,1,16,8,1,54,54,50,54,50
114,750,182,67,4,26,9,0,200,196,192,197,90
114,750,214,80,8,12,16,1,32,32,32,32,32
114,880,130,51,5,20,12,0,93,93,90,88,82
114,880,202,72,8,29,21,1,61,61,61,61,61
114,928,139,58,4,25,14,0,61,61,55,54,54
114,928,134,66,4,12,17,1,82,82,79,75,79
114,950,121,47,6,20,14,1,90,90,86,81,79
114,956,139,57,2,17,16,0,36,36,36,32,36
114,979,145,73,2,29,22,0,90,82,77,79,79
114,980,198,75,9,24,23,1,243,244,178,222,220
114,1045,201,80,2,20,11,0,265,258,164,170,166
114,1045,116,39,4,8,8,1,97,97,93,91,86
114,1123,116,55,7,17,7,0,100,100,93,90,93
114,1123,110,40,3,15,5,1,100,97,97,90,86
114,1292,139,75,4,15,6,0,100,97,93,82,79
114,1292,120,43,5,10,6,1,104,97,86,93,86
114,1389,146,63,6,25,11,0,104,100,95,93,90
114,1389,133,39,5,24,5,1,100,100,90,88,75
114,1465,135,86,10,21,4,0,100,100,93,97,88
114,1465,91,36,5,7,5,1,100,99,93,90,90
114,1572,118,62,6,13,5,0,100,97,91,82,82
114,1572,54,35,1,8,1,1,104,100,97,91,90
114,1621,114,53,0,17,12,0,100,97,0,90,88
114,1621,78,44,2,13,0,1,194,179,95,86,0
114,1664,134,55,8,13,4,0,272,276,93,223,91
114,1664,121,58,2,11,1,1,100,97,100,90,79
114,1699,196,68,10,16,12,0,97,93,88,86,81
114,1699,130,51,6,10,5,1,100,93,91,91,86
114,1774,188,67,7,12,6,0,97,93,86,88,84
114,1774,95,52,5,18,9,1,104,100,97,93,93
114,1802,125,56,1,24,8,0,104,100,93,90,88
114,1802,131,51,6,16,8,1,104,97,95,90,90
114,1839,120,58,3,17,9,0,104,100,97,93,93
114,1839,172,86,12,24,5,1,95,93,90,88,90
114,1906,117,70,2,17,6,0,100,100,95,93,88
114,1906,187,99,9,29,11,1,247,242,93,151,162
114,1960,195,100,2,36,15,0,255,245,95,228,224
114,1960,178,91,6,25,31,1,97,93,91,86,86
114,2011,128,59,2,26,14,0,108,104,106,99,91
114,2011,174,106,5,26,13,1,97,97,90,90,86
114,2089,159,64,15,31,15,0,97,97,90,86,86
114,2089,136,92,5,30,33,1,100,100,93,90,90
114,2156,148,67,5,25,19,0,108,104,93,97,86
114,2156,143,101,2,26,26,1,100,100,97,93,88
114,2249,88,54,5,18,15,0,108,106,97,73,75
114,2249,141,70,4,15,19,1,100,100,95,97,86
114,2322,92,43,7,23,23,0,100,97,21,86,86
114,2322,114,71,7,25,14,1,104,100,97,93,88
114,2394,130,54,4,38,9,0,108,104,90,93,90
114,2394,102,65,4,21,11,1,108,104,95,93,90
114,2425,108,59,4,38,17,0,108,104,93,97,90
114,2425,107,72,3,30,15,1,108,104,100,93,90
114,2472,104,61,0,22,10,0,108,104,0,50,64
114,2472,124,72,2,21,18,1,104,100,95,90,88
